sec,msg_type,channel,note,velocity,dynamic,accent,count,main_vol,depth,pedal,pan
0.0,"['note_on', 'note_on', 'note_on', 'note_on', 'note_on']","[0, 0, 0, 0, 0]","[54, 63, 64, 75, 76]","[91, 85, 94, 93, 85]",f,1,5,100,0,0,64
0.1,"['note_on', 'note_on']","[0, 0]","[64, 54]","[84, 85]",mf,1,2,0,0,0,0
0.2,['note_on'],[0],[63],[62],mp,0,1,0,0,0,0
0.3,[],[],[],[],,0,0,0,0,0,0
0.4,[],[],[],[],,0,0,0,0,0,0
0.5,"['note_on', 'note_on', 'note_on', 'note_on']","[0, 0, 0, 0]","[76, 54, 64, 63]","[85, 93, 90, 84]",f,1,4,0,0,0,0
0.6,[],[],[],[],,0,0,0,0,0,0
0.7,"['note_on', 'note_on', 'note_on']","[0, 0, 0]","[54, 64, 63]","[90, 85, 69]",mf,1,3,0,0,0,0
0.8,[],[],[],[],,0,0,0,0,0,0
0.9,['note_on'],[0],[76],[87],mf,1,1,0,0,0,0
1.0,"['note_on', 'note_on', 'note_on']","[0, 0, 0]","[76, 54, 64]","[84, 88, 94]",f,1,3,0,0,0,0
1.1,[],[],[],[],,0,0,0,0,0,0
1.2,[],[],[],[],,0,0,0,0,0,0
1.3,"['note_on', 'note_on', 'note_on']","[0, 0, 0]","[61, 64, 55]","[71, 81, 81]",mf,1,3,0,0,0,0
1.4,[],[],[],[],,0,0,0,0,0,0
1.5,"['note_on', 'note_on']","[0, 0]","[72, 64]","[88, 92]",f,1,2,0,0,0,0
1.6,"['note_on', 'note_on']","[0, 0]","[55, 61]","[90, 46]",mp,0,2,0,0,0,0
1.7,[],[],[],[],,0,0,0,0,0,0
1.8,"['note_on', 'note_on', 'note_on']","[0, 0, 0]","[64, 55, 62]","[89, 87, 57]",mf,1,3,0,0,0,0
1.9,[],[],[],[],,0,0,0,0,0,0
2.0,"['note_on', 'note_on']","[0, 0]","[69, 67]","[64, 54]",p,0,2,0,0,0,0
2.1,"['note_on', 'note_on', 'note_on', 'note_on', 'note_on']","[0, 0, 0, 0, 0]","[68, 64, 62, 57, 61]","[100, 88, 80, 85, 47]",mf,1,5,0,0,0,0
2.2,[],[],[],[],,0,0,0,0,0,0
2.3,[],[],[],[],,0,0,0,0,0,0
2.4,"['note_on', 'note_on', 'note_on', 'note_on']","[0, 0, 0, 0]","[66, 64, 62, 57]","[93, 84, 80, 81]",mf,1,4,0,0,0,0
2.5,[],[],[],[],,0,0,0,0,0,0
2.6,['note_on'],[0],[66],[95],f,1,1,0,0,0,0
2.7,"['note_on', 'note_on', 'note_on']","[0, 0, 0]","[62, 64, 57]","[82, 80, 81]",mf,1,3,0,0,0,0
2.8,[],[],[],[],,0,0,0,0,0,0
2.9,['note_on'],[0],[64],[84],mf,1,1,0,0,0,0
3.0,"['note_on', 'note_on']","[0, 0]","[62, 57]","[78, 77]",mf,1,2,0,0,0,0
3.1,[],[],[],[],,0,0,0,0,0,0
3.2,"['note_on', 'note_on', 'note_on']","[0, 0, 0]","[64, 62, 57]","[84, 81, 81]",mf,1,3,0,0,0,0
3.3,[],[],[],[],,0,0,0,0,0,0
3.4,[],[],[],[],,0,0,0,0,0,0
3.5,"['note_on', 'note_on', 'note_on']","[0, 0, 0]","[64, 62, 57]","[76, 73, 69]",mp,0,3,0,0,0,0
3.6,[],[],[],[],,0,0,0,0,0,0
3.7,['note_on'],[0],[74],[87],mf,1,1,0,0,0,0
3.8,"['note_on', 'note_on', 'note_on']","[0, 0, 0]","[64, 62, 57]","[82, 81, 73]",mf,1,3,0,0,0,0
3.9,[],[],[],[],,0,0,0,0,0,0
4.0,[],[],[],[],,0,0,0,0,0,0
4.1,"['note_on', 'note_on', 'note_on']","[0, 0, 0]","[64, 62, 57]","[76, 73, 64]",mp,0,3,0,0,0,0
4.2,['note_on'],[0],[71],[81],mf,1,1,0,0,0,0
4.3,"['note_on', 'note_on', 'note_on', 'note_on']","[0, 0, 0, 0]","[76, 64, 55, 62]","[99, 93, 76, 67]",mf,1,4,0,0,"[60, 127]",0
4.4,[],[],[],[],,0,0,0,0,0,0
4.5,[],[],[],[],,0,0,0,0,0,0
4.6,"['note_on', 'note_on', 'note_on']","[0, 0, 0]","[64, 57, 62]","[77, 77, 59]",mp,0,3,0,0,0,0
4.7,[],[],[],[],,0,0,0,0,0,0
4.8,[],[],[],[],,0,0,0,0,0,0
4.9,"['note_on', 'note_on', 'note_on', 'note_on']","[0, 0, 0, 0]","[76, 64, 57, 60]","[88, 85, 80, 55]",mf,1,4,0,0,"[112, 90, 65, 42, 18, 1]",0
5.0,[],[],[],[],,0,0,0,0,0,0
5.1,[],[],[],[],,0,0,0,0,0,0
5.2,"['note_on', 'note_on']","[0, 0]","[64, 57]","[80, 80]",mf,1,2,0,0,0,0
5.3,['note_on'],[0],[76],[72],mp,0,1,0,0,0,0
5.4,"['note_on', 'note_on', 'note_on']","[0, 0, 0]","[75, 64, 57]","[86, 80, 75]",mf,1,3,0,0,0,0
5.5,"['note_on', 'note_on']","[0, 0]","[60, 76]","[47, 68]",p,0,2,0,0,0,0
5.6,[],[],[],[],,0,0,0,0,0,0
5.7,"['note_on', 'note_on', 'note_on', 'note_on']","[0, 0, 0, 0]","[77, 64, 60, 57]","[87, 81, 67, 67]",mf,0,4,0,0,0,0
5.8,['note_on'],[0],[76],[81],mf,1,1,0,0,0,0
5.9,"['note_on', 'note_on']","[0, 0]","[74, 57]","[88, 73]",mf,1,2,0,0,0,0
6.0,"['note_on', 'note_on']","[0, 0]","[60, 64]","[65, 78]",mp,0,2,0,0,0,0
6.1,['note_on'],[0],[72],[85],mf,1,1,0,0,0,0
6.2,"['note_on', 'note_on', 'note_on', 'note_on']","[0, 0, 0, 0]","[71, 69, 64, 57]","[68, 77, 82, 78]",mf,1,4,0,0,0,0
6.3,[],[],[],[],,0,0,0,0,0,0
6.4,[],[],[],[],,0,0,0,0,0,0
