sec,msg_type,channel,note,velocity,dynamic,accent,count,main_vol,depth,pedal,pan
0.0,[],[],[],[],,0,0,100,0,"[24, 30, 36, 42, 48, 50, 54, 58, 60, 62]",64
0.1,[],[],[],[],,0,0,0,0,"[64, 65, 66, 68, 70, 72]",0
0.2,[],[],[],[],,0,0,0,0,74,0
0.3,[],[],[],[],,0,0,0,0,76,0
0.4,[],[],[],[],,0,0,0,0,0,0
0.5,[],[],[],[],,0,0,0,0,0,0
0.6,[],[],[],[],,0,0,0,0,0,0
0.7,[],[],[],[],,0,0,0,0,0,0
0.8,['note_on'],[0],[59],[50],p,0,1,0,0,0,0
0.9,[],[],[],[],,0,0,0,0,0,0
1.0,[],[],[],[],,0,0,0,0,"[78, 80]",0
1.1,[],[],[],[],,0,0,0,0,82,0
1.2,[],[],[],[],,0,0,0,0,0,0
1.3,[],[],[],[],,0,0,0,0,0,0
1.4,[],[],[],[],,0,0,0,0,0,0
1.5,[],[],[],[],,0,0,0,0,0,0
1.6,[],[],[],[],,0,0,0,0,0,0
1.7,['note_on'],[0],[59],[76],mf,1,1,0,0,0,0
1.8,[],[],[],[],,0,0,0,0,0,0
1.9,[],[],[],[],,0,0,0,0,"[84, 86, 88, 90, 92, 94]",0
2.0,[],[],[],[],,0,0,0,0,"[96, 98, 100]",0
2.1,[],[],[],[],,0,0,0,0,"[102, 104, 106, 108]",0
2.2,[],[],[],[],,0,0,0,0,0,0
2.3,[],[],[],[],,0,0,0,0,0,0
2.4,['note_on'],[0],[71],[63],mp,0,1,0,0,0,0
2.5,[],[],[],[],,0,0,0,0,"[106, 104, 102, 98, 94]",0
2.6,['note_on'],[0],[71],[88],f,1,1,0,0,"[86, 74, 58, 34, 4, 0]",0
2.7,"['note_on', 'note_on', 'note_on']","[0, 0, 0]","[64, 55, 59]","[56, 52, 58]",p,0,3,0,0,0,0
2.8,[],[],[],[],,0,0,0,0,"[6, 30, 50, 66, 80, 90, 98, 102]",0
2.9,[],[],[],[],,0,0,0,0,"[106, 108, 110, 112, 114]",0
3.0,"['note_on', 'note_on', 'note_on']","[0, 0, 0]","[59, 64, 55]","[52, 51, 52]",p,0,3,0,0,"[118, 120, 124, 127]",0
3.1,[],[],[],[],,0,0,0,0,0,0
3.2,[],[],[],[],,0,0,0,0,0,0
3.3,[],[],[],[],,0,0,0,0,0,0
3.4,"['note_on', 'note_on', 'note_on']","[0, 0, 0]","[64, 55, 59]","[51, 52, 52]",p,0,3,0,0,0,0
3.5,[],[],[],[],,0,0,0,0,0,0
3.6,[],[],[],[],,0,0,0,0,0,0
3.7,[],[],[],[],,0,0,0,0,0,0
3.8,"['note_on', 'note_on', 'note_on']","[0, 0, 0]","[64, 59, 55]","[49, 52, 47]",p,0,3,0,0,0,0
3.9,[],[],[],[],,0,0,0,0,0,0
4.0,[],[],[],[],,0,0,0,0,0,0
4.1,"['note_on', 'note_on', 'note_on']","[0, 0, 0]","[55, 59, 64]","[54, 55, 49]",p,0,3,0,0,0,0
4.2,[],[],[],[],,0,0,0,0,0,0
4.3,[],[],[],[],,0,0,0,0,0,0
4.4,[],[],[],[],,0,0,0,0,0,0
