sec,msg_type,channel,note,velocity,dynamic,accent,count,main_vol,depth,pedal,pan
0.0,"['note_on', 'note_on', 'note_on', 'note_on', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[57, 60, 64, 75, 76, 77]","[69, 70, 41, 91, 60, 78]",mp,0,6,100,0,0,64
0.1,"['note_on', 'note_on']","[0, 0]","[57, 64]","[62, 49]",p,0,2,0,0,0,0
0.2,[],[],[],[],,0,0,0,0,0,0
0.3,[],[],[],[],,0,0,0,0,0,0
0.4,[],[],[],[],,0,0,0,0,0,0
0.5,"['note_on', 'note_on', 'note_on', 'note_on', 'note_on']","[0, 0, 0, 0, 0]","[76, 77, 57, 64, 60]","[80, 91, 69, 57, 56]",mp,0,5,0,0,0,0
0.6,[],[],[],[],,0,0,0,0,0,0
0.7,[],[],[],[],,0,0,0,0,0,0
0.8,"['note_on', 'note_on']","[0, 0]","[57, 64]","[71, 66]",mp,0,2,0,0,0,0
0.9,"['note_on', 'note_on']","[0, 0]","[77, 76]","[87, 87]",mf,1,2,0,0,0,0
1.0,['note_on'],[0],[76],[99],f,1,1,0,0,0,0
1.1,"['note_on', 'note_on', 'note_on']","[0, 0, 0]","[57, 64, 59]","[69, 66, 53]",mp,0,3,0,0,0,0
1.2,[],[],[],[],,0,0,0,0,0,0
1.3,"['note_on', 'note_on']","[0, 0]","[57, 64]","[73, 63]",mp,0,2,0,0,0,0
1.4,[],[],[],[],,0,0,0,0,0,0
1.5,[],[],[],[],,0,0,0,0,0,0
1.6,"['note_on', 'note_on', 'note_on']","[0, 0, 0]","[73, 64, 57]","[100, 69, 71]",mf,1,3,0,0,0,0
1.7,[],[],[],[],,0,0,0,0,0,0
1.8,[],[],[],[],,0,0,0,0,0,0
1.9,"['note_on', 'note_on', 'note_on']","[0, 0, 0]","[64, 57, 60]","[68, 60, 47]",p,0,3,0,0,0,0
2.0,['note_on'],[0],[69],[80],mf,1,1,0,0,0,0
2.1,[],[],[],[],,0,0,0,0,0,0
2.2,"['note_on', 'note_on', 'note_on', 'note_on']","[0, 0, 0, 0]","[69, 64, 61, 57]","[95, 70, 83, 46]",mp,0,4,0,0,0,0
2.3,[],[],[],[],,0,0,0,0,0,0
2.4,['note_on'],[0],[68],[96],f,1,1,0,0,0,0
2.5,"['note_on', 'note_on']","[0, 0]","[64, 57]","[71, 58]",mp,0,2,0,0,0,0
2.6,[],[],[],[],,0,0,0,0,0,0
2.7,"['note_on', 'note_on', 'note_on', 'note_on']","[0, 0, 0, 0]","[67, 57, 64, 62]","[92, 63, 55, 58]",mp,0,4,0,0,0,0
2.8,[],[],[],[],,0,0,0,0,0,0
2.9,[],[],[],[],,0,0,0,0,0,0
3.0,"['note_on', 'note_on', 'note_on']","[0, 0, 0]","[64, 62, 57]","[60, 57, 61]",p,0,3,0,0,0,0
3.1,['note_on'],[0],[59],[46],pp,0,1,0,0,0,0
3.2,[],[],[],[],,0,0,0,0,0,0
3.3,"['note_on', 'note_on', 'note_on', 'note_on']","[0, 0, 0, 0]","[64, 57, 59, 62]","[63, 59, 55, 56]",p,0,4,0,0,0,0
3.4,[],[],[],[],,0,0,0,0,0,0
3.5,[],[],[],[],,0,0,0,0,0,0
3.6,"['note_on', 'note_on', 'note_on', 'note_on']","[0, 0, 0, 0]","[64, 57, 62, 59]","[68, 65, 65, 65]",mp,0,4,0,0,0,0
3.7,[],[],[],[],,0,0,0,0,0,0
3.8,"['note_on', 'note_on', 'note_on', 'note_on']","[0, 0, 0, 0]","[74, 59, 64, 62]","[86, 62, 63, 59]",mp,0,4,0,0,0,0
3.9,['note_on'],[0],[57],[48],pp,0,1,0,0,0,0
4.0,[],[],[],[],,0,0,0,0,0,0
4.1,"['note_on', 'note_on', 'note_on', 'note_on']","[0, 0, 0, 0]","[62, 64, 59, 57]","[60, 58, 58, 50]",p,0,4,0,0,0,0
4.2,['note_on'],[0],[71],[60],p,0,1,0,0,0,0
4.3,"['note_on', 'note_on', 'note_on', 'note_on']","[0, 0, 0, 0]","[76, 60, 64, 57]","[99, 59, 49, 55]",mp,0,4,0,0,0,0
4.4,[],[],[],[],,0,0,0,0,0,0
4.5,[],[],[],[],,0,0,0,0,0,0
4.6,"['note_on', 'note_on']","[0, 0]","[64, 57]","[65, 61]",mp,0,2,0,0,0,0
4.7,[],[],[],[],,0,0,0,0,0,0
4.8,['note_on'],[0],[77],[99],f,1,1,0,0,0,0
4.9,"['note_on', 'note_on', 'note_on', 'note_on', 'note_on']","[0, 0, 0, 0, 0]","[64, 62, 60, 57, 59]","[66, 50, 52, 49, 54]",p,0,5,0,0,0,0
5.0,[],[],[],[],,0,0,0,0,0,0
5.1,"['note_on', 'note_on', 'note_on']","[0, 0, 0]","[57, 60, 64]","[52, 54, 49]",p,0,3,0,0,0,0
5.2,"['note_on', 'note_on', 'note_on']","[0, 0, 0]","[62, 76, 77]","[49, 78, 86]",mp,0,3,0,0,0,0
5.3,[],[],[],[],,0,0,0,0,0,0
5.4,"['note_on', 'note_on', 'note_on', 'note_on', 'note_on']","[0, 0, 0, 0, 0]","[76, 64, 60, 57, 62]","[95, 56, 52, 58, 56]",mp,0,5,0,0,0,0
5.5,[],[],[],[],,0,0,0,0,0,0
5.6,[],[],[],[],,0,0,0,0,0,0
5.7,"['note_on', 'note_on', 'note_on', 'note_on']","[0, 0, 0, 0]","[64, 77, 57, 60]","[59, 82, 60, 44]",p,0,4,0,0,0,0
