sec,msg_type,channel,note,velocity,dynamic,accent,count,main_vol,depth,pedal,pan
0.0,['note_on'],[0],[60],[44],pp,0,1,0,0,0,0
0.103,['note_on'],[0],[64],[51],p,0,1,127,0,"[12, 30, 50, 64, 80]",62
0.243,[],[],[],[],,0,0,0,0,"[94, 108, 122, 127]",0
0.364,['note_on'],[0],[67],[46],pp,0,1,0,0,0,0
0.501,['note_on'],[0],[72],[44],pp,0,1,0,0,0,0
0.632,['note_on'],[0],[76],[54],p,0,1,0,0,0,0
0.756,['note_on'],[0],[67],[46],pp,0,1,0,0,0,0
0.891,['note_on'],[0],[72],[54],p,0,1,0,0,0,0
1.012,['note_on'],[0],[76],[48],pp,0,1,0,0,0,0
1.154,['note_on'],[0],[60],[48],pp,0,1,0,0,"[108, 86, 60, 0]",0
1.254,['note_on'],[0],[64],[39],pp,0,1,0,0,"[10, 36, 50, 62, 74, 86, 96, 108, 118, 126]",0
1.39,['note_on'],[0],[67],[39],pp,0,1,0,0,127,0
1.515,['note_on'],[0],[72],[44],pp,0,1,0,0,0,0
1.634,['note_on'],[0],[76],[54],p,0,1,0,0,0,0
1.748,['note_on'],[0],[67],[48],pp,0,1,0,0,0,0
1.891,['note_on'],[0],[72],[48],pp,0,1,0,0,0,0
2.016,['note_on'],[0],[76],[39],pp,0,1,0,0,0,0
2.156,['note_on'],[0],[60],[46],pp,0,1,0,0,"[110, 90, 10, 0]",0
2.262,['note_on'],[0],[62],[38],pp,0,1,0,0,"[8, 22, 32, 46, 58, 70]",0
2.415,['note_on'],[0],[69],[43],pp,0,1,0,0,"[82, 92, 102, 110, 120, 126, 127]",0
2.518,['note_on'],[0],[74],[46],pp,0,1,0,0,0,0
2.651,['note_on'],[0],[77],[54],p,0,1,0,0,0,0
2.762,['note_on'],[0],[69],[46],pp,0,1,0,0,0,0
2.91,['note_on'],[0],[74],[43],pp,0,1,0,0,0,0
3.041,['note_on'],[0],[77],[46],pp,0,1,0,0,0,0
3.16,['note_on'],[0],[60],[39],pp,0,1,0,0,"[108, 90, 64, 36, 8, 0]",0
3.265,['note_on'],[0],[62],[48],pp,0,1,0,0,"[6, 18, 30, 42, 54, 62, 70]",0
