sec,msg_type,channel,note,velocity,dynamic,accent,count,main_vol,depth,pedal,pan
0.0,[],[],[],[],,0,0,127,0,0,0
0.166,['note_on'],[0],[60],[57],p,0,1,0,0,"[54, 62, 70, 78, 86, 92, 98, 108, 118, 126, 127]",62
0.298,['note_on'],[0],[64],[49],p,0,1,0,0,0,0
0.424,['note_on'],[0],[67],[55],p,0,1,0,0,0,0
0.53,['note_on'],[0],[72],[59],p,0,1,0,0,0,0
0.661,['note_on'],[0],[76],[73],mp,0,1,0,0,0,0
0.781,['note_on'],[0],[67],[62],mp,0,1,0,0,0,0
0.896,['note_on'],[0],[72],[61],p,0,1,0,0,0,0
1.002,['note_on'],[0],[76],[58],p,0,1,0,0,"[120, 106, 92, 70, 52, 2]",0
1.107,['note_on'],[0],[60],[55],p,0,1,0,0,"[0, 12, 30, 50, 64, 78, 90]",0
1.247,['note_on'],[0],[64],[58],p,0,1,0,0,"[104, 116, 126, 127]",0
1.369,['note_on'],[0],[67],[61],p,0,1,0,0,0,0
1.471,['note_on'],[0],[72],[62],mp,0,1,0,0,0,0
1.589,['note_on'],[0],[76],[68],mp,0,1,0,0,0,0
1.73,['note_on'],[0],[67],[61],p,0,1,0,0,0,0
1.85,['note_on'],[0],[72],[66],mp,0,1,0,0,0,0
1.951,['note_on'],[0],[76],[66],mp,0,1,0,0,"[108, 88, 64]",0
2.054,['note_on'],[0],[60],[64],mp,0,1,0,0,"[40, 0, 1, 12, 28, 42, 56]",0
2.23,['note_on'],[0],[62],[62],mp,0,1,0,0,"[84, 94, 106, 116, 126, 127]",0
2.364,"['note_on', 'note_on']","[0, 0]","[69, 67]","[57, 58]",p,0,2,0,0,0,0
2.497,['note_on'],[0],[74],[68],mp,0,1,0,0,0,0
2.683,['note_on'],[0],[77],[73],mp,0,1,0,0,0,0
2.816,"['note_on', 'note_on']","[0, 0]","[67, 74]","[35, 50]",pp,0,2,0,0,0,0
2.999,[],[],[],[],,0,0,0,0,90,0
3.107,['note_on'],[0],[60],[64],mp,0,1,0,0,"[62, 0]",0
3.267,['note_on'],[0],[62],[59],p,0,1,0,0,"[12, 30, 52, 64, 78, 92, 104, 118, 127]",0
3.384,"['note_on', 'note_on']","[0, 0]","[69, 67]","[39, 38]",pp,0,2,0,0,0,0
3.503,['note_on'],[0],[74],[58],p,0,1,0,0,0,0
3.624,['note_on'],[0],[77],[73],mp,0,1,0,0,0,0
3.766,['note_on'],[0],[69],[62],mp,0,1,0,0,0,0
3.882,['note_on'],[0],[74],[64],mp,0,1,0,0,0,0
4.004,['note_on'],[0],[77],[74],mp,0,1,0,0,0,0
4.128,['note_on'],[0],[59],[73],mp,0,1,0,0,"[120, 94, 68, 0]",0
4.259,['note_on'],[0],[62],[66],mp,0,1,0,0,"[8, 22, 34, 52, 62, 74, 86, 94, 102, 112, 122, 127]",0
4.388,['note_on'],[0],[67],[64],mp,0,1,0,0,0,0
4.505,['note_on'],[0],[74],[64],mp,0,1,0,0,0,0
4.626,['note_on'],[0],[77],[68],mp,0,1,0,0,0,0
4.735,['note_on'],[0],[67],[64],mp,0,1,0,0,0,0
4.862,['note_on'],[0],[74],[68],mp,0,1,0,0,0,0
4.977,['note_on'],[0],[77],[70],mp,0,1,0,0,0,0
5.122,['note_on'],[0],[59],[62],mp,0,1,0,0,"[110, 88, 60, 32, 1, 0]",0
5.241,['note_on'],[0],[62],[64],mp,0,1,0,0,"[8, 42, 58, 72, 84, 94, 104, 112, 120, 127]",0
5.373,['note_on'],[0],[67],[64],mp,0,1,0,0,0,0
5.516,['note_on'],[0],[74],[59],p,0,1,0,0,0,0
5.627,['note_on'],[0],[77],[59],p,0,1,0,0,0,0
5.75,['note_on'],[0],[67],[64],mp,0,1,0,0,0,0
5.88,['note_on'],[0],[74],[73],mp,0,1,0,0,0,0
6.048,['note_on'],[0],[77],[68],mp,0,1,0,0,"[126, 110, 94, 76, 58, 36, 14, 0]",0
6.152,[],[],[],[],,0,0,0,0,"[10, 34, 46, 54, 62, 72, 80, 90, 98]",0
6.316,['note_on'],[0],[67],[68],mp,0,1,0,0,"[104, 108, 116, 122, 127]",0
6.494,['note_on'],[0],[72],[57],p,0,1,0,0,0,0
6.627,['note_on'],[0],[76],[66],mp,0,1,0,0,0,0
6.749,[],[],[],[],,0,0,0,0,124,0
6.979,[],[],[],[],,0,0,0,0,"[120, 114, 108, 102, 94, 86, 76, 65, 52, 38, 28, 16, 6, 0]",0
7.224,[],[],[],[],,0,0,0,0,"[46, 68, 106, 118, 126, 127]",0
7.362,['note_on'],[0],[67],[64],mp,0,1,0,0,0,0
7.505,['note_on'],[0],[72],[66],mp,0,1,0,0,0,0
7.615,['note_on'],[0],[76],[76],mf,1,1,0,0,0,0
7.749,['note_on'],[0],[67],[74],mp,0,1,0,0,0,0
