sec,msg_type,channel,note,velocity,dynamic,accent,count,main_vol,depth,pedal,pan
0.0,"['note_on', 'note_on', 'note_on']","[0, 0, 0]","[57, 64, 60]","[61, 72, 69]",mp,0,3,84,0,0,64
0.1,[],[],[],[],,0,0,0,0,0,0
0.2,[],[],[],[],,0,0,0,0,0,0
0.3,"['note_on', 'note_on', 'note_on', 'note_on']","[0, 0, 0, 0]","[76, 60, 57, 64]","[99, 69, 74, 74]",mf,1,4,0,0,0,0
0.4,[],[],[],[],,0,0,0,0,0,0
0.5,[],[],[],[],,0,0,0,0,0,0
0.6,"['note_on', 'note_on', 'note_on']","[0, 0, 0]","[64, 60, 57]","[65, 60, 62]",mp,0,3,0,0,0,0
0.7,['note_on'],[0],[76],[91],f,1,1,0,0,0,0
0.8,[],[],[],[],,0,0,0,0,0,0
0.9,"['note_on', 'note_on', 'note_on', 'note_on']","[0, 0, 0, 0]","[76, 57, 60, 64]","[100, 63, 70, 70]",mf,0,4,0,0,0,0
1.0,[],[],[],[],,0,0,0,0,0,0
1.1,[],[],[],[],,0,0,0,0,0,0
1.2,"['note_on', 'note_on', 'note_on']","[0, 0, 0]","[57, 64, 60]","[61, 54, 54]",p,0,3,0,0,0,0
1.3,[],[],[],[],,0,0,0,0,0,0
1.4,['note_on'],[0],[64],[63],mp,0,1,0,0,0,0
1.5,"['note_on', 'note_on', 'note_on']","[0, 0, 0]","[72, 57, 60]","[93, 60, 63]",mp,0,3,0,0,0,0
1.6,[],[],[],[],,0,0,0,0,0,0
1.7,"['note_on', 'note_on', 'note_on']","[0, 0, 0]","[57, 64, 60]","[60, 63, 56]",p,0,3,0,0,0,0
1.8,['note_on'],[0],[69],[71],mp,0,1,0,0,0,0
1.9,[],[],[],[],,0,0,0,0,"[118, 98, 0]",0
2.0,"['note_on', 'note_on', 'note_on', 'note_on', 'note_on']","[0, 0, 0, 0, 0]","[69, 59, 62, 64, 57]","[86, 71, 72, 72, 45]",mp,0,5,0,0,0,0
2.1,[],[],[],[],,0,0,0,0,"[1, 16]",0
2.2,[],[],[],[],,0,0,0,0,"[30, 46, 58, 66, 76, 84, 94, 98, 104, 108, 112]",0
2.3,"['note_on', 'note_on', 'note_on', 'note_on', 'note_on']","[0, 0, 0, 0, 0]","[59, 64, 62, 57, 67]","[57, 63, 59, 57, 91]",mp,0,5,0,0,"[114, 116]",0
2.4,[],[],[],[],,0,0,0,0,"[114, 112, 108, 104, 96, 86, 70, 54, 32]",0
2.5,[],[],[],[],,0,0,0,0,"[12, 0]",0
2.6,"['note_on', 'note_on', 'note_on', 'note_on', 'note_on']","[0, 0, 0, 0, 0]","[64, 67, 59, 57, 62]","[66, 97, 72, 61, 67]",mp,0,5,0,0,0,0
2.7,[],[],[],[],,0,0,0,0,0,0
2.8,"['note_on', 'note_on', 'note_on', 'note_on']","[0, 0, 0, 0]","[64, 62, 59, 57]","[60, 61, 49, 54]",p,0,4,0,0,0,0
2.9,[],[],[],[],,0,0,0,0,0,0
3.0,[],[],[],[],,0,0,0,0,0,0
3.1,"['note_on', 'note_on', 'note_on', 'note_on']","[0, 0, 0, 0]","[59, 57, 64, 62]","[60, 59, 69, 69]",mp,0,4,0,0,0,0
3.2,[],[],[],[],,0,0,0,0,0,0
3.3,['note_on'],[0],[59],[51],p,0,1,0,0,0,0
3.4,"['note_on', 'note_on', 'note_on']","[0, 0, 0]","[62, 64, 57]","[63, 63, 58]",p,0,3,0,0,0,0
3.5,[],[],[],[],,0,0,0,0,0,0
3.6,"['note_on', 'note_on', 'note_on']","[0, 0, 0]","[59, 64, 62]","[54, 61, 65]",p,0,3,0,0,0,0
3.7,"['note_on', 'note_on']","[0, 0]","[74, 57]","[96, 53]",mp,0,2,0,0,0,0
3.8,[],[],[],[],,0,0,0,0,0,0
3.9,"['note_on', 'note_on', 'note_on', 'note_on']","[0, 0, 0, 0]","[59, 64, 57, 62]","[52, 54, 59, 58]",p,0,4,0,0,0,0
4.0,['note_on'],[0],[71],[80],mf,1,1,0,0,0,0
4.1,[],[],[],[],,0,0,0,0,0,0
4.2,"['note_on', 'note_on', 'note_on', 'note_on']","[0, 0, 0, 0]","[76, 60, 57, 64]","[100, 67, 71, 75]",mf,1,4,0,0,"[4, 28, 48, 66, 80]",0
4.3,[],[],[],[],,0,0,0,0,"[96, 108, 124, 127]",0
4.4,['note_on'],[0],[60],[58],p,0,1,0,0,0,0
4.5,"['note_on', 'note_on']","[0, 0]","[64, 57]","[71, 58]",mp,0,2,0,0,0,0
4.6,[],[],[],[],,0,0,0,0,110,0
4.7,"['note_on', 'note_on', 'note_on', 'note_on']","[0, 0, 0, 0]","[64, 60, 76, 57]","[69, 63, 93, 62]",mp,0,4,0,0,"[92, 70, 54, 16, 1, 0]",0
4.8,[],[],[],[],,0,0,0,0,0,0
4.9,[],[],[],[],,0,0,0,0,0,0
5.0,"['note_on', 'note_on', 'note_on']","[0, 0, 0]","[64, 57, 60]","[67, 66, 56]",mp,0,3,0,0,0,0
5.1,['note_on'],[0],[76],[75],mf,0,1,0,0,0,0
5.2,"['note_on', 'note_on']","[0, 0]","[60, 64]","[61, 70]",mp,0,2,0,0,0,0
5.3,"['note_on', 'note_on']","[0, 0]","[76, 57]","[89, 63]",mf,1,2,0,0,0,0
5.4,[],[],[],[],,0,0,0,0,0,0
5.5,"['note_on', 'note_on', 'note_on', 'note_on']","[0, 0, 0, 0]","[60, 64, 77, 57]","[59, 70, 81, 60]",mp,0,4,0,0,0,0
5.6,['note_on'],[0],[76],[75],mf,0,1,0,0,0,0
5.7,[],[],[],[],,0,0,0,0,0,0
5.8,"['note_on', 'note_on', 'note_on', 'note_on']","[0, 0, 0, 0]","[74, 60, 57, 64]","[76, 57, 62, 67]",mp,0,4,0,0,0,0
5.9,['note_on'],[0],[72],[75],mf,0,1,0,0,0,0
6.0,"['note_on', 'note_on', 'note_on']","[0, 0, 0]","[60, 64, 57]","[53, 62, 59]",p,0,3,0,0,0,0
6.1,['note_on'],[0],[71],[81],mf,1,1,0,0,0,0
6.2,['note_on'],[0],[69],[78],mf,1,1,0,0,0,0
6.3,"['note_on', 'note_on', 'note_on', 'note_on', 'note_on']","[0, 0, 0, 0, 0]","[69, 59, 64, 62, 57]","[78, 69, 70, 67, 57]",mp,0,5,0,0,4,0
6.4,[],[],[],[],,0,0,0,0,"[26, 46, 64, 78, 92, 104, 120, 127]",0
6.5,[],[],[],[],,0,0,0,0,0,0
6.6,"['note_on', 'note_on', 'note_on', 'note_on', 'note_on']","[0, 0, 0, 0, 0]","[67, 62, 64, 59, 57]","[98, 62, 61, 49, 51]",mp,0,5,0,0,0,0
6.7,[],[],[],[],,0,0,0,0,"[118, 102, 90, 74]",0
6.8,[],[],[],[],,0,0,0,0,"[60, 42, 30, 12, 0]",0
6.9,"['note_on', 'note_on', 'note_on', 'note_on', 'note_on']","[0, 0, 0, 0, 0]","[64, 59, 57, 67, 62]","[70, 57, 56, 96, 66]",mp,0,5,0,0,0,0
7.0,['note_on'],[0],[69],[60],p,0,1,0,0,0,0
7.1,[],[],[],[],,0,0,0,0,0,0
7.2,"['note_on', 'note_on', 'note_on', 'note_on']","[0, 0, 0, 0]","[62, 64, 57, 59]","[63, 67, 58, 60]",mp,0,4,0,0,0,0
7.3,[],[],[],[],,0,0,0,0,0,0
7.4,"['note_on', 'note_on']","[0, 0]","[64, 59]","[66, 69]",mp,0,2,0,0,0,0
7.5,"['note_on', 'note_on']","[0, 0]","[62, 57]","[63, 57]",p,0,2,0,0,0,0
