sec,msg_type,channel,note,velocity,dynamic,accent,count,main_vol,depth,pedal,pan
0.0,[],[],[],[],,0,0,100,0,0,64
0.1,[],[],[],[],,0,0,0,0,0,0
0.2,[],[],[],[],,0,0,0,0,0,0
0.3,[],[],[],[],,0,0,0,0,0,0
0.4,[],[],[],[],,0,0,0,0,0,0
0.5,[],[],[],[],,0,0,0,0,0,0
0.6,[],[],[],[],,0,0,0,0,0,0
0.7,[],[],[],[],,0,0,0,0,0,0
0.8,[],[],[],[],,0,0,0,0,0,0
0.9,[],[],[],[],,0,0,0,0,0,0
1.0,[],[],[],[],,0,0,0,0,0,0
1.1,[],[],[],[],,0,0,0,0,0,0
1.2,[],[],[],[],,0,0,0,0,0,0
1.3,[],[],[],[],,0,0,0,0,0,0
1.4,[],[],[],[],,0,0,0,0,0,0
1.5,[],[],[],[],,0,0,0,0,"[2, 6, 8]",0
1.6,[],[],[],[],,0,0,0,0,"[12, 16, 20, 26, 28, 32, 36, 40, 44]",0
1.7,[],[],[],[],,0,0,0,0,"[48, 50, 54, 58, 60, 62, 65, 70, 74, 78]",0
1.8,[],[],[],[],,0,0,0,0,"[82, 88, 92, 96, 100, 104, 108, 114, 118, 122, 127]",0
1.9,['note_on'],[0],[59],[54],p,0,1,0,0,0,0
2.0,[],[],[],[],,0,0,0,0,0,0
2.1,[],[],[],[],,0,0,0,0,0,0
2.2,[],[],[],[],,0,0,0,0,0,0
2.3,[],[],[],[],,0,0,0,0,0,0
2.4,['note_on'],[0],[71],[56],p,0,1,0,0,0,0
2.5,[],[],[],[],,0,0,0,0,0,0
2.6,"['note_on', 'note_on', 'note_on', 'note_on']","[0, 0, 0, 0]","[71, 64, 55, 59]","[61, 43, 46, 48]",p,0,4,0,0,"[102, 48, 20, 0]",0
2.7,[],[],[],[],,0,0,0,0,"[22, 74, 96, 118, 127]",0
2.8,[],[],[],[],,0,0,0,0,0,0
2.9,"['note_on', 'note_on', 'note_on']","[0, 0, 0]","[64, 59, 55]","[47, 52, 44]",pp,0,3,0,0,0,0
3.0,[],[],[],[],,0,0,0,0,0,0
3.1,[],[],[],[],,0,0,0,0,0,0
